market,state,county,geoid,place_or_corridor,rural,status,lat,lon,notes
Huntsville,Alabama,Jackson,01071950700,Jackson County rural-eligible tract,Y,Eligible — not designated,34.6054606,-86.1376597,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Huntsville,Alabama,Jackson,01071950800,Jackson County rural-eligible tract,Y,Eligible — not designated,34.6633842,-86.0358546,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Huntsville,Alabama,Limestone,01083020104,Limestone County rural-eligible tract,Y,Eligible — not designated,34.9313803,-86.8394339,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Limestone,01083020201,Limestone County rural-eligible tract,Y,Eligible — not designated,34.8537218,-86.9901123,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Limestone,01083020300,Limestone County rural-eligible tract,Y,Eligible — not designated,34.9219676,-87.1401326,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Limestone,01083020402,Limestone County rural-eligible tract,Y,Eligible — not designated,34.8001139,-87.05062,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Limestone,01083020403,Limestone County rural-eligible tract,Y,Eligible — not designated,34.8329566,-87.111296,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Limestone,01083020500,Limestone County rural-eligible tract,Y,Eligible — not designated,34.8025454,-86.9899897,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Limestone,01083020700,Limestone County rural-eligible tract,Y,Eligible — not designated,34.8205875,-86.9517709,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Limestone,01083021000,Limestone County rural-eligible tract,Y,Eligible — not designated,34.78077,-86.9796351,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Madison,01089010303,Madison County rural-eligible tract,Y,Eligible — not designated,34.9688463,-86.6049477,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Madison,01089010403,Madison County rural-eligible tract,Y,Eligible — not designated,34.9264172,-86.6681429,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Madison,01089010404,Madison County rural-eligible tract,Y,Eligible — not designated,34.9744668,-86.7068011,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Marshall,01095030602,Marshall County rural-eligible tract,Y,Eligible — not designated,34.2765694,-86.402295,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Marshall,01095030701,Marshall County rural-eligible tract,Y,Eligible — not designated,34.3111094,-86.2759215,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Marshall,01095030803,Marshall County rural-eligible tract,Y,Eligible — not designated,34.2805313,-86.137242,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Marshall,01095030804,Marshall County rural-eligible tract,Y,Eligible — not designated,34.2481205,-86.1737824,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Marshall,01095031002,Marshall County rural-eligible tract,Y,Eligible — not designated,34.2218616,-86.345353,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Marshall,01095031100,Marshall County rural-eligible tract,Y,Eligible — not designated,34.1846602,-86.2118473,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Morgan,01103005202,Morgan County rural-eligible tract,Y,Eligible — not designated,34.4687917,-87.0391013,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Morgan,01103005405,Morgan County rural-eligible tract,Y,Eligible — not designated,34.4805794,-86.7691975,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Huntsville,Alabama,Morgan,01103005602,Morgan County rural-eligible tract,Y,Eligible — not designated,34.3323558,-86.7836287,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Savannah,Georgia,Bulloch,13031110401,Bulloch County rural-eligible tract,Y,Eligible — not designated,32.429553,-81.802825,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Bulloch,13031110405,Bulloch County rural-eligible tract,Y,Eligible — not designated,32.4094165,-81.7720789,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Bulloch,13031110406,Bulloch County rural-eligible tract,Y,Eligible — not designated,32.4001575,-81.7700123,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Bulloch,13031110407,Bulloch County rural-eligible tract,Y,Eligible — not designated,32.4246902,-81.7845483,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Bulloch,13031110408,Bulloch County rural-eligible tract,Y,Eligible — not designated,32.4076849,-81.7869536,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Bulloch,13031110500,Bulloch County rural-eligible tract,Y,Eligible — not designated,32.4269675,-81.7675809,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Bulloch,13031110602,Bulloch County rural-eligible tract,Y,Eligible — not designated,32.4968689,-81.6486527,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Bulloch,13031110604,Bulloch County rural-eligible tract,Y,Eligible — not designated,32.4519685,-81.6580472,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Bulloch,13031110701,Bulloch County rural-eligible tract,Y,Eligible — not designated,32.329838,-81.7237173,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Bulloch,13031110703,Bulloch County rural-eligible tract,Y,Eligible — not designated,32.3889659,-81.601511,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Bulloch,13031110800,Bulloch County rural-eligible tract,Y,Eligible — not designated,32.3232081,-81.8698984,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Bulloch,13031110902,Bulloch County rural-eligible tract,Y,Eligible — not designated,32.3044417,-81.5452841,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Liberty,13179010101,Liberty County rural-eligible tract,Y,Eligible — not designated,31.9400649,-81.5681577,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Savannah,Georgia,Liberty,13179010301,Liberty County rural-eligible tract,Y,Eligible — not designated,31.8459196,-81.6024863,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Savannah,Georgia,Liberty,13179010503,Liberty County rural-eligible tract,Y,Eligible — not designated,31.8249997,-81.4133457,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Savannah,Georgia,Screven,13251970401,Screven County rural-eligible tract,Y,Eligible — not designated,32.6974676,-81.5945272,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Screven,13251970402,Screven County rural-eligible tract,Y,Eligible — not designated,32.7382808,-81.530206,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,Georgia,Screven,13251970600,Screven County rural-eligible tract,Y,Eligible — not designated,32.6687257,-81.7329238,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Savannah,South Carolina,Beaufort,45013000100,Beaufort County rural-eligible tract,Y,Eligible — not designated,32.5821594,-80.7263936,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Savannah,South Carolina,Beaufort,45013000200,Beaufort County rural-eligible tract,Y,Eligible — not designated,32.4980648,-80.7462368,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Savannah,South Carolina,Beaufort,45013000300,Beaufort County rural-eligible tract,Y,Eligible — not designated,32.4676898,-80.7840865,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Savannah,South Carolina,Beaufort,45013000400,Beaufort County rural-eligible tract,Y,Eligible — not designated,32.4742366,-80.7129348,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Savannah,South Carolina,Beaufort,45013000600,Beaufort County rural-eligible tract,Y,Eligible — not designated,32.4495163,-80.6874993,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Savannah,South Carolina,Beaufort,45013001000,Beaufort County rural-eligible tract,Y,Eligible — not designated,32.3175972,-80.6822133,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Savannah,South Carolina,Beaufort,45013001104,Beaufort County rural-eligible tract,Y,Eligible — not designated,32.3333934,-80.5881501,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Savannah,South Carolina,Beaufort,45013010800,Beaufort County rural-eligible tract,Y,Eligible — not designated,32.2397676,-80.6876677,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Savannah,South Carolina,Beaufort,45013011300,Beaufort County rural-eligible tract,Y,Eligible — not designated,32.1398723,-80.7612122,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Savannah,South Carolina,Jasper,45053950100,Jasper County rural-eligible tract,Y,Eligible — not designated,32.5531475,-81.0749103,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Savannah,South Carolina,Jasper,45053950203,Jasper County rural-eligible tract,Y,Eligible — not designated,32.4995628,-80.9090304,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Savannah,South Carolina,Jasper,45053950204,Jasper County rural-eligible tract,Y,Eligible — not designated,32.5814948,-80.9236903,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Savannah,South Carolina,Jasper,45053950301,Jasper County rural-eligible tract,Y,Eligible — not designated,32.3448876,-81.0727752,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Fairfield,45039960401,Fairfield County rural-eligible tract,Y,Eligible — not designated,34.3704055,-81.0915293,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Fairfield,45039960402,Fairfield County rural-eligible tract,Y,Eligible — not designated,34.363947,-81.0445266,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Fairfield,45039960502,Fairfield County rural-eligible tract,Y,Eligible — not designated,34.2638222,-81.2003943,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Kershaw,45055970100,Kershaw County rural-eligible tract,Y,Eligible — not designated,34.410046,-80.3793525,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Kershaw,45055970200,Kershaw County rural-eligible tract,Y,Eligible — not designated,34.5100021,-80.4724066,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Kershaw,45055970700,Kershaw County rural-eligible tract,Y,Eligible — not designated,34.1634153,-80.5585023,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Kershaw,45055970902,Kershaw County rural-eligible tract,Y,Eligible — not designated,34.1171926,-80.6538749,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Lee,45061920201,Lee County rural-eligible tract,Y,Eligible — not designated,34.2780849,-80.3192623,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Lee,45061920202,Lee County rural-eligible tract,Y,Eligible — not designated,34.2180714,-80.2941047,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Lee,45061920302,Lee County rural-eligible tract,Y,Eligible — not designated,34.1505544,-80.2166106,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Lee,45061920401,Lee County rural-eligible tract,Y,Eligible — not designated,34.1619964,-80.4029102,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Lee,45061920600,Lee County rural-eligible tract,Y,Eligible — not designated,34.0347695,-80.1011033,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Lexington,45063020803,Lexington County rural-eligible tract,Y,Eligible — not designated,33.7271318,-81.1454574,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Lexington,45063020804,Lexington County rural-eligible tract,Y,Eligible — not designated,33.7958715,-81.1449322,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Lexington,45063020807,Lexington County rural-eligible tract,Y,Eligible — not designated,33.8522955,-81.1158187,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Lexington,45063020905,Lexington County rural-eligible tract,Y,Eligible — not designated,33.8336017,-81.1918645,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Lexington,45063020906,Lexington County rural-eligible tract,Y,Eligible — not designated,33.8384587,-81.2633019,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Lexington,45063020910,Lexington County rural-eligible tract,Y,Eligible — not designated,33.7996909,-81.2848241,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Lexington,45063021311,Lexington County rural-eligible tract,Y,Eligible — not designated,33.8517168,-81.3587331,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Lexington,45063021402,Lexington County rural-eligible tract,Y,Eligible — not designated,33.9067406,-81.537932,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Lexington,45063021403,Lexington County rural-eligible tract,Y,Eligible — not designated,33.8468602,-81.5057017,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Newberry,45071950201,Newberry County rural-eligible tract,Y,Eligible — not designated,34.3616604,-81.5619696,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Newberry,45071950203,Newberry County rural-eligible tract,Y,Eligible — not designated,34.2627003,-81.598027,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Newberry,45071950300,Newberry County rural-eligible tract,Y,Eligible — not designated,34.4418336,-81.6326682,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Newberry,45071950502,Newberry County rural-eligible tract,Y,Eligible — not designated,34.3098563,-81.6453407,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075010101,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.3583582,-80.2883688,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075010102,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.3998403,-80.3723781,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075010104,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.419879,-80.3618415,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075010200,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.3204311,-80.3922399,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075010302,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.4139472,-80.4264578,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075010303,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.4494959,-80.4595828,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075010400,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.4713405,-80.5743439,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075010500,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.3425627,-80.6643583,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075010602,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.440475,-80.8345279,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075010604,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.4791346,-80.8407075,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075010700,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.4951109,-80.7397468,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075010801,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.5052762,-80.8390966,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075011000,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.5254269,-80.8599676,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075011100,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.5450483,-80.8457594,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075011300,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.4824838,-80.8596607,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075011400,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.5011659,-80.8687973,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075011500,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.4846898,-80.9252551,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075011600,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.4472376,-80.9231346,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075011704,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.406175,-81.0072295,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075011802,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.4561134,-81.1475896,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Orangeburg,45075011803,Orangeburg County rural-eligible tract,Y,Eligible — not designated,33.4893168,-81.2422414,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Richland,45079011801,Richland County rural-eligible tract,Y,Eligible — not designated,33.8984953,-80.8742257,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Richland,45079012000,Richland County rural-eligible tract,Y,Eligible — not designated,33.9116689,-80.6752843,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Saluda,45081960100,Saluda County rural-eligible tract,Y,Eligible — not designated,34.1172525,-81.7462622,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Saluda,45081960201,Saluda County rural-eligible tract,Y,Eligible — not designated,33.9955697,-81.866989,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Saluda,45081960202,Saluda County rural-eligible tract,Y,Eligible — not designated,33.983556,-81.7334123,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Saluda,45081960400,Saluda County rural-eligible tract,Y,Eligible — not designated,33.8896333,-81.685122,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public)"
Columbia,South Carolina,Sumter,45085000100,Sumter County rural-eligible tract,Y,Eligible — not designated,34.0878288,-80.5369525,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Sumter,45085000402,Sumter County rural-eligible tract,Y,Eligible — not designated,33.9956109,-80.2751699,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Sumter,45085000500,Sumter County rural-eligible tract,Y,Eligible — not designated,33.9541683,-80.057259,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Sumter,45085000700,Sumter County rural-eligible tract,Y,Eligible — not designated,33.9552524,-80.31231,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Sumter,45085000800,Sumter County rural-eligible tract,Y,Eligible — not designated,33.9550915,-80.3534665,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
Columbia,South Carolina,Sumter,45085001100,Sumter County rural-eligible tract,Y,Eligible — not designated,33.9269458,-80.2929001,"Rev. Proc. 2026-14 appendix Rural (entirely rural); Eligible — not designated (SC Governor-filed Sep 10, 2026; nominated GEOID list not public); county on outer/uncertain edge of ~90-min shed"
