market,state,county,geoid,place_or_corridor,rural,status,lat,lon,notes
Melbourne,Florida,Volusia,12127090600,Volusia County urban-eligible tract,N,Eligible — not designated,29.0209324,-81.2993807,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed"
Melbourne,Florida,Volusia,12127090702,Volusia County urban-eligible tract,N,Eligible — not designated,29.0005758,-81.3134969,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed"
Melbourne,Florida,Volusia,12127092500,Volusia County urban-eligible tract,N,Eligible — not designated,29.1800981,-81.0573597,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed"
Jacksonville,Florida,Baker,12003040201,Baker County rural-eligible tract,Y,Eligible — not designated,30.3515444,-82.3680283,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Jacksonville,Florida,Clay,12019030103,Clay County rural-eligible tract,Y,Eligible — not designated,30.0815218,-81.9007372,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Jacksonville,Florida,Clay,12019030105,Clay County rural-eligible tract,Y,Eligible — not designated,30.0845776,-81.9965338,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Jacksonville,Florida,Clay,12019030305,Clay County urban-eligible tract,N,Eligible — not designated,30.1793974,-81.752999,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Clay,12019030400,Clay County urban-eligible tract,N,Eligible — not designated,30.1694304,-81.7397091,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Clay,12019030903,Clay County urban-eligible tract,N,Eligible — not designated,30.1356019,-81.7892879,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Clay,12019031104,Clay County rural-eligible tract,Y,Eligible — not designated,29.7546334,-82.0189639,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Jacksonville,Florida,Clay,12019031109,Clay County rural-eligible tract,Y,Eligible — not designated,29.7958506,-81.9992426,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Jacksonville,Florida,Clay,12019031400,Clay County urban-eligible tract,N,Eligible — not designated,29.9954459,-81.6846689,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031000101,Duval County urban-eligible tract,N,Eligible — not designated,30.375789,-81.6397092,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031000102,Duval County urban-eligible tract,N,Eligible — not designated,30.3791723,-81.6470058,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031000200,Duval County urban-eligible tract,N,Eligible — not designated,30.3622768,-81.630039,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031000300,Duval County urban-eligible tract,N,Eligible — not designated,30.350333,-81.631155,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031001000,Duval County urban-eligible tract,N,Eligible — not designated,30.3316498,-81.651717,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031001300,Duval County urban-eligible tract,N,Eligible — not designated,30.3585448,-81.6576206,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031001401,Duval County urban-eligible tract,N,Eligible — not designated,30.3801378,-81.6652331,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031001402,Duval County urban-eligible tract,N,Eligible — not designated,30.3710924,-81.6669492,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031001500,Duval County urban-eligible tract,N,Eligible — not designated,30.3561218,-81.6707568,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031001600,Duval County urban-eligible tract,N,Eligible — not designated,30.344717,-81.6678825,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031002501,Duval County urban-eligible tract,N,Eligible — not designated,30.3158643,-81.7085969,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031002600,Duval County urban-eligible tract,N,Eligible — not designated,30.3272925,-81.6933183,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031002701,Duval County urban-eligible tract,N,Eligible — not designated,30.3450251,-81.7086597,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031002702,Duval County urban-eligible tract,N,Eligible — not designated,30.3356969,-81.7139135,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031002801,Duval County urban-eligible tract,N,Eligible — not designated,30.3574422,-81.6984469,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031002802,Duval County urban-eligible tract,N,Eligible — not designated,30.3436036,-81.6897875,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031002901,Duval County urban-eligible tract,N,Eligible — not designated,30.3603409,-81.6826576,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031002902,Duval County urban-eligible tract,N,Eligible — not designated,30.3476235,-81.6807716,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031010305,Duval County urban-eligible tract,N,Eligible — not designated,30.4453923,-81.6841786,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031010306,Duval County urban-eligible tract,N,Eligible — not designated,30.4367622,-81.6847288,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031010401,Duval County urban-eligible tract,N,Eligible — not designated,30.4228579,-81.6833,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031010402,Duval County urban-eligible tract,N,Eligible — not designated,30.4183421,-81.6626237,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031010503,Duval County urban-eligible tract,N,Eligible — not designated,30.4329533,-81.7119583,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031010800,Duval County urban-eligible tract,N,Eligible — not designated,30.4100947,-81.72372,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031010900,Duval County urban-eligible tract,N,Eligible — not designated,30.4017757,-81.7134136,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031011000,Duval County urban-eligible tract,N,Eligible — not designated,30.4096454,-81.6861334,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031011100,Duval County urban-eligible tract,N,Eligible — not designated,30.3937751,-81.6708858,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031011200,Duval County urban-eligible tract,N,Eligible — not designated,30.3898594,-81.6933907,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031011300,Duval County urban-eligible tract,N,Eligible — not designated,30.3921062,-81.7081201,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031011400,Duval County urban-eligible tract,N,Eligible — not designated,30.3790818,-81.7120424,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031011500,Duval County urban-eligible tract,N,Eligible — not designated,30.3749094,-81.6868637,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031011600,Duval County urban-eligible tract,N,Eligible — not designated,30.3720863,-81.7130666,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031011700,Duval County urban-eligible tract,N,Eligible — not designated,30.3545781,-81.7686832,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031011800,Duval County urban-eligible tract,N,Eligible — not designated,30.3389167,-81.741689,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031012000,Duval County urban-eligible tract,N,Eligible — not designated,30.3102335,-81.7666953,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031012100,Duval County urban-eligible tract,N,Eligible — not designated,30.319595,-81.7404135,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031012201,Duval County urban-eligible tract,N,Eligible — not designated,30.2927119,-81.734652,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031012202,Duval County urban-eligible tract,N,Eligible — not designated,30.3002019,-81.7455794,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031012300,Duval County urban-eligible tract,N,Eligible — not designated,30.2949463,-81.7252802,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031012500,Duval County urban-eligible tract,N,Eligible — not designated,30.2715136,-81.7409763,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031012601,Duval County urban-eligible tract,N,Eligible — not designated,30.2929528,-81.7625421,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031012602,Duval County urban-eligible tract,N,Eligible — not designated,30.2802229,-81.7572772,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031012702,Duval County urban-eligible tract,N,Eligible — not designated,30.2702928,-81.8012483,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031012704,Duval County urban-eligible tract,N,Eligible — not designated,30.2583233,-81.7775062,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031012900,Duval County urban-eligible tract,N,Eligible — not designated,30.2589116,-81.7473951,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031013302,Duval County urban-eligible tract,N,Eligible — not designated,30.1938953,-81.7209368,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031013402,Duval County urban-eligible tract,N,Eligible — not designated,30.2379183,-81.7270959,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031013403,Duval County urban-eligible tract,N,Eligible — not designated,30.2587453,-81.7336814,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031013404,Duval County urban-eligible tract,N,Eligible — not designated,30.2526243,-81.719772,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031013504,Duval County urban-eligible tract,N,Eligible — not designated,30.2398284,-81.7846793,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031013522,Duval County urban-eligible tract,N,Eligible — not designated,30.2203042,-81.7261858,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031013525,Duval County urban-eligible tract,N,Eligible — not designated,30.229299,-81.7513488,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031013526,Duval County urban-eligible tract,N,Eligible — not designated,30.2147421,-81.7511926,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031013904,Duval County urban-eligible tract,N,Eligible — not designated,30.3653277,-81.4175047,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031014311,Duval County urban-eligible tract,N,Eligible — not designated,30.2989721,-81.5353398,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031014414,Duval County urban-eligible tract,N,Eligible — not designated,30.2715557,-81.5317015,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031014415,Duval County urban-eligible tract,N,Eligible — not designated,30.2682734,-81.5079273,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031014427,Duval County urban-eligible tract,N,Eligible — not designated,30.2736616,-81.5522909,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031014500,Duval County urban-eligible tract,N,Eligible — not designated,30.2999116,-81.5532684,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031014604,Duval County urban-eligible tract,N,Eligible — not designated,30.3317411,-81.5459584,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031014702,Duval County urban-eligible tract,N,Eligible — not designated,30.3816272,-81.5830561,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031014704,Duval County urban-eligible tract,N,Eligible — not designated,30.3760108,-81.603484,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031014800,Duval County urban-eligible tract,N,Eligible — not designated,30.3543621,-81.6079656,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031014901,Duval County urban-eligible tract,N,Eligible — not designated,30.3611074,-81.581521,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015001,Duval County urban-eligible tract,N,Eligible — not designated,30.345027,-81.5651031,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015002,Duval County urban-eligible tract,N,Eligible — not designated,30.3278595,-81.5667233,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015100,Duval County urban-eligible tract,N,Eligible — not designated,30.3418347,-81.5838052,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015200,Duval County urban-eligible tract,N,Eligible — not designated,30.3465716,-81.5965045,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015300,Duval County urban-eligible tract,N,Eligible — not designated,30.3360928,-81.6094548,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015400,Duval County urban-eligible tract,N,Eligible — not designated,30.3346297,-81.5959038,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015501,Duval County urban-eligible tract,N,Eligible — not designated,30.3210307,-81.5850938,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015502,Duval County urban-eligible tract,N,Eligible — not designated,30.3215331,-81.5713616,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015701,Duval County urban-eligible tract,N,Eligible — not designated,30.3037782,-81.6154548,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015803,Duval County urban-eligible tract,N,Eligible — not designated,30.3061038,-81.5786928,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015805,Duval County urban-eligible tract,N,Eligible — not designated,30.3123833,-81.5674453,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015922,Duval County urban-eligible tract,N,Eligible — not designated,30.2096233,-81.5592678,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015925,Duval County urban-eligible tract,N,Eligible — not designated,30.2280675,-81.5554795,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031015927,Duval County urban-eligible tract,N,Eligible — not designated,30.274438,-81.5703692,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031016002,Duval County urban-eligible tract,N,Eligible — not designated,30.2634024,-81.6002718,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031016102,Duval County urban-eligible tract,N,Eligible — not designated,30.2826652,-81.6089082,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031016200,Duval County urban-eligible tract,N,Eligible — not designated,30.2761195,-81.6236125,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031016300,Duval County urban-eligible tract,N,Eligible — not designated,30.2716069,-81.6326543,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031016606,Duval County urban-eligible tract,N,Eligible — not designated,30.2529214,-81.6182185,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031016725,Duval County urban-eligible tract,N,Eligible — not designated,30.2027919,-81.5671075,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031016731,Duval County urban-eligible tract,N,Eligible — not designated,30.1963357,-81.6076867,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Duval,12031017200,Duval County urban-eligible tract,N,Eligible — not designated,30.3303596,-81.6639688,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Jacksonville,Florida,Nassau,12089050103,Nassau County rural-eligible tract,Y,Eligible — not designated,30.6647376,-81.4567953,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Jacksonville,Florida,St. Johns,12109020300,St. Johns County rural-eligible tract,Y,Eligible — not designated,29.8933115,-81.3289415,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Jacksonville,Florida,St. Johns,12109021002,St. Johns County rural-eligible tract,Y,Eligible — not designated,29.9086144,-81.3451735,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Big Bend,Florida,Leon,12073000303,Leon County urban-eligible tract,N,Eligible — not designated,30.4180248,-84.2394967,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073000400,Leon County urban-eligible tract,N,Eligible — not designated,30.4283619,-84.2846703,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073000501,Leon County urban-eligible tract,N,Eligible — not designated,30.4358071,-84.2934504,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073000502,Leon County urban-eligible tract,N,Eligible — not designated,30.4384196,-84.2910109,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073000600,Leon County urban-eligible tract,N,Eligible — not designated,30.4503149,-84.2919399,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073000700,Leon County urban-eligible tract,N,Eligible — not designated,30.4570859,-84.2837233,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001001,Leon County urban-eligible tract,N,Eligible — not designated,30.4152928,-84.2732091,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001002,Leon County urban-eligible tract,N,Eligible — not designated,30.408919,-84.2737275,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001101,Leon County urban-eligible tract,N,Eligible — not designated,30.4171849,-84.2923388,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001102,Leon County urban-eligible tract,N,Eligible — not designated,30.402402,-84.296265,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001200,Leon County urban-eligible tract,N,Eligible — not designated,30.4295966,-84.2972561,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001401,Leon County urban-eligible tract,N,Eligible — not designated,30.4542567,-84.302675,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001402,Leon County urban-eligible tract,N,Eligible — not designated,30.4596025,-84.2991478,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001500,Leon County urban-eligible tract,N,Eligible — not designated,30.4709358,-84.297603,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001601,Leon County urban-eligible tract,N,Eligible — not designated,30.4792006,-84.2871376,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001801,Leon County urban-eligible tract,N,Eligible — not designated,30.3888297,-84.2966675,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001803,Leon County urban-eligible tract,N,Eligible — not designated,30.4077655,-84.2414851,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001804,Leon County urban-eligible tract,N,Eligible — not designated,30.3890428,-84.2680732,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001901,Leon County urban-eligible tract,N,Eligible — not designated,30.4179003,-84.31047,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073001902,Leon County urban-eligible tract,N,Eligible — not designated,30.4133433,-84.337543,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002003,Leon County urban-eligible tract,N,Eligible — not designated,30.4433362,-84.3422636,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002005,Leon County urban-eligible tract,N,Eligible — not designated,30.4442964,-84.3138119,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002006,Leon County urban-eligible tract,N,Eligible — not designated,30.4331578,-84.3084544,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002007,Leon County urban-eligible tract,N,Eligible — not designated,30.4363864,-84.322057,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002008,Leon County urban-eligible tract,N,Eligible — not designated,30.4444073,-84.3247866,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002101,Leon County urban-eligible tract,N,Eligible — not designated,30.4693144,-84.3323107,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002103,Leon County urban-eligible tract,N,Eligible — not designated,30.454435,-84.3204902,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002105,Leon County urban-eligible tract,N,Eligible — not designated,30.4586911,-84.3343379,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002106,Leon County urban-eligible tract,N,Eligible — not designated,30.4515541,-84.329389,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002201,Leon County urban-eligible tract,N,Eligible — not designated,30.4752883,-84.3491616,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002207,Leon County urban-eligible tract,N,Eligible — not designated,30.498937,-84.3157515,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002304,Leon County urban-eligible tract,N,Eligible — not designated,30.4718616,-84.3799825,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002509,Leon County urban-eligible tract,N,Eligible — not designated,30.4311952,-84.2177277,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural)"
Big Bend,Florida,Leon,12073002702,Leon County rural-eligible tract,Y,Eligible — not designated,30.3887591,-84.5489241,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Big Bend,Florida,Wakulla,12129010102,Wakulla County rural-eligible tract,Y,Eligible — not designated,30.0334602,-84.4593369,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Big Bend,Florida,Jefferson,12065250103,Jefferson County rural-eligible tract,Y,Eligible — not designated,30.5147528,-83.824518,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Big Bend,Florida,Jefferson,12065250104,Jefferson County rural-eligible tract,Y,Eligible — not designated,30.5061273,-83.9443831,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Big Bend,Florida,Gadsden,12039020104,Gadsden County rural-eligible tract,Y,Eligible — not designated,30.6344273,-84.3946581,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Big Bend,Florida,Gadsden,12039020300,Gadsden County rural-eligible tract,Y,Eligible — not designated,30.6565708,-84.6381265,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Big Bend,Florida,Gadsden,12039020400,Gadsden County rural-eligible tract,Y,Eligible — not designated,30.6354529,-84.7998434,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Big Bend,Florida,Gadsden,12039020701,Gadsden County rural-eligible tract,Y,Eligible — not designated,30.5318399,-84.6342129,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Big Bend,Florida,Gadsden,12039020702,Gadsden County rural-eligible tract,Y,Eligible — not designated,30.5343308,-84.5687323,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Big Bend,Florida,Gadsden,12039020800,Gadsden County rural-eligible tract,Y,Eligible — not designated,30.4958058,-84.6778515,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Big Bend,Florida,Madison,12079110100,Madison County rural-eligible tract,Y,Eligible — not designated,30.5850731,-83.3843655,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Big Bend,Florida,Madison,12079110200,Madison County rural-eligible tract,Y,Eligible — not designated,30.4539293,-83.573401,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Big Bend,Florida,Madison,12079110301,Madison County rural-eligible tract,Y,Eligible — not designated,30.5052788,-83.390869,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Big Bend,Florida,Madison,12079110302,Madison County rural-eligible tract,Y,Eligible — not designated,30.431354,-83.4152352,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Big Bend,Florida,Taylor,12123950100,Taylor County rural-eligible tract,Y,Eligible — not designated,30.2009768,-83.4980696,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
